ID,Leaf_ABA,Leaf_ABA,Root_ABA,Root_ABA,Leaf_Control,Leaf_Control,Root_Control,Root_Control
gene-LOC18009142,10.401992,11.175111,20.982681,30.854936,12.253311,13.321211,38.339626,30.422477
gene-LOC18009143,0,0,0.059374,0,0,0,0,0
gene-LOC18009144,0.267839,0,0.525231,0.288802,0,0,0.574279,0.580192
gene-LOC18009145,7.469604,7.108222,14.338574,14.731032,5.176759,6.161321,13.28049,13.838877
gene-LOC18009146,0.547493,0.724629,0.983966,0.97208,0.655629,0.379992,0.689924,1.889455
gene-LOC18009147,18.882806,22.365224,31.175408,28.048515,18.585357,23.553168,27.181582,29.50209
gene-LOC18009148,1.04065,1.201357,1.364276,1.079856,2.81633,1.455457,6.315135,4.131748
gene-LOC18009149,45.437009,55.806197,22.354379,32.11928,64.929447,79.062848,81.54248,60.430111
gene-LOC18009150,5.41066,4.976288,4.995333,6.941151,5.577321,5.159385,7.361504,9.905403
gene-LOC18009151,118.601219,134.659028,210.437542,205.665426,52.964308,53.109255,98.194628,102.442461
gene-LOC18009152,8.436434,9.672586,28.898558,22.05553,7.62036,6.897047,37.63779,45.524124
gene-LOC18009153,11.068525,9.102415,4.922316,2.846769,8.370497,8.419482,8.472333,5.557109
gene-LOC18009155,7.993925,7.531236,22.191341,20.551783,7.225526,8.545027,14.477177,20.173091
gene-LOC18009156,34.605302,31.05152,42.69233,44.903757,17.487432,18.307466,50.495899,52.708125
gene-LOC18009157,19.472235,17.451463,12.399442,12.834856,14.647188,15.196091,19.569569,27.178489
gene-LOC18009158,7.042014,7.599893,16.113702,14.785358,8.82733,6.141855,49.662507,36.08609
gene-LOC18009159,31.723308,31.520414,2.782843,2.742819,89.978768,114.953815,33.04338,31.79923
gene-LOC18009160,0.211263,0,0.334843,0,0,0,0,0.738242
gene-LOC18009161,4.15978,4.254125,3.675469,3.695662,8.148507,8.247213,7.6332,6.179083
gene-LOC18009162,0,0,0.321523,0,0,0,2.153731,4.605115
gene-LOC18009163,67.833645,115.064159,22.537565,23.466014,52.787839,73.316162,20.020698,39.414731
gene-LOC18009164,0,0.178445,0,0,0.534067,1.035151,0,0
gene-LOC18009165,22.936769,28.035537,54.391856,52.823737,7.167718,11.528297,22.429786,33.093585
gene-LOC18009166,22.323966,22.141901,39.276547,32.570796,21.836409,24.046143,25.40995,33.6685
gene-LOC18009167,5.31925,7.304717,4.017374,4.1676,8.756147,10.494682,4.670606,4.443234
gene-LOC18009168,11.707387,10.951352,12.083528,12.409563,9.665703,10.703689,11.292893,42.104537
gene-LOC18009169,0.075996,0.263252,7.599373,8.509919,0.092688,0.302612,35.805521,37.032726
gene-LOC18009170,222.79348,265.885804,228.730952,272.448163,193.018833,224.504868,294.720245,249.551033
gene-LOC18009171,3.094259,3.300969,2.26913,3.202642,2.080559,2.082685,3.483706,3.470996
gene-LOC18009172,0.141879,0.272589,6.632884,1.729897,0.135577,0,0.143314,0.419173
gene-LOC18009173,7.049086,6.886212,7.403578,8.167333,6.107979,6.547522,9.809285,9.856587
gene-LOC18009174,2.557559,2.403343,3.469472,2.920522,1.987479,1.724353,4.560526,3.20598
gene-LOC18009175,7.783386,8.154459,16.230545,15.224798,4.110702,4.004295,13.959425,11.011921
gene-LOC18009176,3.015698,3.598157,5.08145,3.831491,4.685805,1.983155,11.598689,11.018132
gene-LOC18009177,6.012937,5.668552,7.655817,6.221847,4.796174,5.740418,6.725582,7.991407
gene-LOC18009178,2.14956,1.875861,6.609707,8.753859,5.227955,5.639107,8.5431,10.699464
gene-LOC18009179,19.966765,23.027216,12.911004,11.72277,16.786691,18.489138,20.858408,20.221009
gene-LOC18009180,17.449399,14.890698,186.831031,141.78223,0.52422,1.277183,66.079642,77.868245
gene-LOC18009181,4.156814,4.60768,13.326646,11.057321,3.49379,4.439618,12.54406,13.146106
gene-LOC18009182,49.686532,43.171882,40.639897,50.920729,26.049964,36.260688,26.213753,31.622842
gene-LOC18009183,5.50634,7.496635,8.824094,9.996689,6.539319,6.634068,12.98066,11.754066
gene-LOC18009184,0,0,0,0.179916,0,0,0,0.174613
gene-LOC18009185,0,0,0.256727,0.294706,0,0,0,0
gene-LOC18009187,19.914667,18.287244,20.37562,20.042447,9.756009,11.641275,16.899947,18.209754
gene-LOC18009188,14.265985,14.305372,19.496997,20.739083,8.112181,8.837893,16.409609,16.854539
gene-LOC18009189,0.491179,0.463263,29.832094,33.841692,0.306661,0.370296,49.597289,34.638001
gene-LOC18009190,79.156522,110.873113,2.027914,2.628618,238.215281,336.636097,1.309285,0.636892
gene-LOC18009191,138.630198,92.766838,29.787742,42.832983,67.764572,77.693065,30.608143,27.815756
gene-LOC18009192,52.467533,57.427496,55.022332,50.823406,46.995478,42.109682,56.298636,63.327501
gene-LOC18009193,1578.195133,1762.546809,1637.044196,1562.946206,653.144863,848.235446,1498.185879,1540.282775
gene-LOC18009194,6.576333,3.273256,1.452561,1.186958,0.3985,0.61991,1.770377,2.023202
gene-LOC18009195,13.169519,13.180569,12.975096,13.68932,8.406004,8.879827,18.359273,22.64378
gene-LOC18009196,0.493504,0.118701,0,0.12535,0.118235,0.228365,0.624098,0.731441
gene-LOC18009197,9.006797,8.295225,26.302835,24.363598,14.094682,13.029464,30.903388,22.434015
gene-LOC18009198,29.565415,27.742872,18.602676,16.734674,14.626812,15.363833,19.831747,20.8402
gene-LOC18009200,1.951034,2.775903,2.124735,1.767729,2.495712,2.160674,2.922396,2.047933
gene-LOC18009201,4.545652,5.018351,5.907419,8.211167,5.22311,5.874277,7.550321,7.473693
gene-LOC18009202,34.396763,37.039158,4.622882,3.077489,44.263794,67.020631,4.220143,4.363189
gene-LOC18009203,28.099379,30.964765,26.578608,33.609905,23.470429,29.037415,36.034415,35.064898
gene-LOC18009204,1.212828,0.788761,1.221249,1.266085,1.077302,0.928914,1.293054,1.576691
gene-LOC18009205,21.363949,7.805406,29.042542,28.944925,1.556251,2.808314,38.194544,45.853137
gene-LOC18009206,60.238291,49.005642,38.569101,44.32017,25.629626,27.394952,40.961526,35.816902
gene-LOC18009207,92.451886,115.588116,137.92241,126.901027,52.133017,50.236411,103.716323,130.672764
gene-LOC18009208,0,0,0,0,0,0,0,0
gene-LOC18009209,3.949658,4.831172,13.733586,18.304899,5.232398,4.551803,36.071489,29.191295
gene-LOC18009211,7.708657,10.75476,13.724365,14.30456,8.251441,8.503529,17.196157,13.746243
gene-LOC18009212,19.452174,18.156583,2.809917,2.839132,32.375208,31.24067,11.875321,9.849249
gene-LOC18009213,36.330846,28.278008,40.494209,41.507239,22.858121,25.214964,33.460893,32.811928
gene-LOC18009214,5.967475,8.543443,15.420872,11.226543,2.066088,2.008264,21.381143,28.235442
gene-LOC18009215,19.256708,21.385406,30.775224,33.349549,10.618962,12.075538,23.958221,26.907476
gene-LOC18009216,1.271723,2.384367,0.832212,1.086119,1.97329,1.286521,2.766431,1.833911
gene-LOC18009217,340.57595,375.036734,90.46416,88.130041,410.7141,313.364689,178.852754,108.697273
gene-LOC18009218,227.102834,172.513752,20.372183,23.216765,210.107279,202.014761,125.68885,58.879365
gene-LOC18009219,0.910972,1.017268,1.033438,0.801289,0.302934,0.437436,1.272832,1.388984
gene-LOC18009220,4.373216,1.446146,4.156387,3.078161,3.646885,3.848225,12.228782,7.402787
gene-LOC18009221,0.547904,0.872278,13.317562,13.714958,0.866563,0.58393,90.147524,71.920747
gene-LOC18009222,0,0,1.144659,1.902841,0,1.161553,1.258394,4.413971
gene-LOC18009223,105.23703,88.259049,155.983587,170.337019,73.525929,90.98126,171.335867,165.003307
gene-LOC18009224,0.146642,0,13.402637,13.995069,0.418979,0.404901,43.925199,36.580571
gene-LOC18009225,15.62853,16.962612,25.768259,26.305972,12.452297,12.53776,32.073124,23.92986
gene-LOC18009226,0,0,0,0,0,0,0,0
gene-LOC18009227,341.152535,211.195912,1.010594,1.077791,115.093861,143.738103,0.905147,0.834875
gene-LOC18009228,148.642125,138.569453,0.189323,0.565247,172.588438,222.005429,0.210786,0.5567
gene-LOC18009229,0.882711,1.323448,0.151018,0,0.441477,0.287739,4.263107,4.376884
gene-LOC18009230,17.157856,18.209249,27.557327,28.153442,15.469296,18.38491,37.843628,34.47114
gene-LOC18009231,0,0,0,0,0,0,0,0
gene-LOC18009232,3.488158,4.208012,7.429798,6.880934,5.865478,6.002248,10.114566,10.017704
gene-LOC18009233,28.670462,26.977742,32.545151,36.254292,15.709238,20.066216,31.571715,33.254018
gene-LOC18009235,84.425715,84.932405,56.433838,79.568527,41.746875,46.130316,81.547638,52.05988
gene-LOC18009236,7.243305,7.188343,0.172064,0.087369,9.287967,10.561083,0.044313,0.273643
gene-LOC18009237,11.002101,10.653011,10.895509,10.643931,7.323904,6.988324,7.27926,13.241989
gene-LOC18009238,52.817162,41.153685,16.80998,16.184041,36.937627,31.532293,30.770973,15.873259
gene-LOC18009239,0.640508,0.647512,0.338217,0.686613,0.250535,0.416969,0.562281,0.876562
gene-LOC18009241,0,0,0,0,0,0,0,0
gene-LOC18009242,0,0.188733,0,0.100262,0,0,0,0
gene-LOC18009243,25.822717,30.153126,48.74297,49.461876,17.194214,18.559784,36.053806,33.378246
gene-LOC18009244,7.036949,9.378021,8.099665,9.112997,2.477618,2.513546,8.564798,8.74519
gene-LOC18009245,0.486039,0.410225,2.69147,1.917431,0.408487,0.396366,7.08748,6.956023
gene-LOC18009246,8.534625,21.938275,15.746765,14.337395,15.592636,21.196388,27.468819,26.023654
gene-LOC18009247,12.398552,11.739059,14.997074,13.562765,8.971293,10.692793,19.947866,17.040656
gene-LOC18009248,0.590318,0.404607,1.362307,1.88321,0.402232,0.232303,1.190508,2.733638
gene-LOC18009249,245.632598,323.321845,86.431093,84.807824,219.76331,283.836298,147.406261,131.60732
gene-LOC18009250,28.217768,22.314577,1.46735,1.667127,6.025962,16.253221,1.660877,1.290977
gene-LOC18009251,254.458081,200.544462,367.800089,449.27966,63.568499,47.79731,480.295262,413.485595
gene-LOC18009252,12.968028,13.600892,22.584089,23.464333,11.541241,12.668033,15.894537,16.818523
gene-LOC18009253,2.277659,1.59747,17.30407,12.879353,0.994125,1.528216,5.113335,11.285181
gene-LOC18009254,0.29324,0,0.419749,0.620408,0.145106,0.141216,0.925286,0.308747
gene-LOC18009255,45.074385,36.248445,42.609672,48.385058,28.490484,25.543407,62.323845,45.737232
gene-LOC18009256,0.070687,0.271463,0.126471,0,0.40534,0.195751,0.426543,0.138827
gene-LOC18009258,13.1015,18.174859,9.298379,10.174419,15.149631,15.389159,10.303274,10.441867
gene-LOC18009260,931.689137,722.19864,2.172346,3.42241,1732.944078,1872.691297,6.514651,4.642407
gene-LOC18009261,0,0,0,0,0,0,0.159684,0.156795
gene-LOC18009262,18.845725,10.480388,14.740786,11.28267,4.816895,4.276895,7.120721,2.496098
gene-LOC18009263,24.149723,20.293736,25.258516,26.890766,5.854928,7.728237,16.795167,18.482079
gene-LOC18009264,33.974918,21.711409,96.249681,49.949825,0.995883,1.216749,1.054416,1.089168
gene-LOC18009265,2.823653,3.527902,8.416846,6.984179,3.361872,1.778654,7.268438,4.15158
gene-LOC18009266,19.310832,22.003349,30.002445,26.718732,31.154455,37.726786,26.118418,25.292124
gene-LOC18009267,0,0,0.166358,0.092751,0,0,0.645419,0
gene-LOC18009268,36.56117,32.323766,37.150155,42.829011,18.063627,21.876009,33.837729,34.496565
gene-LOC18009269,28.451873,28.079635,20.563968,22.065734,15.131445,22.22025,18.962643,16.128859
gene-LOC18009270,10.780625,9.174434,12.94786,16.775357,5.918628,7.642832,9.720817,8.718748
gene-LOC18009272,35.076475,30.922446,34.844399,33.959859,20.650659,25.993432,33.217968,31.656446
gene-LOC18009273,21.046054,12.002254,21.422175,22.777814,14.216349,18.562299,16.626407,22.645463
gene-LOC18009274,4.546531,6.605135,16.932365,16.65848,7.698635,6.924675,10.43274,15.272813
gene-LOC18009275,12.668517,11.146666,15.591669,15.371345,8.29426,7.1927,13.799159,13.807363
gene-LOC18009276,28.657699,41.414607,145.326016,107.381948,16.83797,21.956345,24.847053,21.045677
gene-LOC18009277,2.821312,5.257152,5.513866,6.555931,5.138963,4.926152,14.786931,9.64238
gene-LOC18009278,5.75328,6.965095,2.596735,3.351476,7.385657,8.639704,4.317247,5.115992
gene-LOC18009279,68.907893,68.228711,71.521959,67.415024,48.534012,43.713616,110.589398,95.880416
gene-LOC18009280,22.560953,20.619088,43.178054,27.688986,18.623948,14.64129,34.459891,31.42249
gene-LOC18009281,0.934466,1.122214,0.622079,0.49214,2.152141,3.370196,3.223438,4.222553
gene-LOC18009282,3.312664,2.757401,5.071559,4.890537,4.271664,6.169136,17.378599,18.185797
gene-LOC18009283,41.510717,49.304028,39.903376,40.624224,40.201494,49.269129,38.011509,32.003354
gene-LOC18009284,0.069107,0,2.368711,1.791574,0,0,3.348996,3.65904
gene-LOC18009285,69.552226,25.641602,2718.131294,2339.140777,7.343169,24.738097,144.305199,124.911919
gene-LOC18009286,36.73762,33.984557,243.549276,174.563159,11.846632,27.436671,40.552475,67.58376
gene-LOC18009287,0.885565,1.464579,15.251186,14.489693,1.169622,0,30.633809,23.890294
gene-LOC18009288,18.1526,13.05305,20.920886,19.186771,8.335776,12.602861,19.699547,17.51545
gene-LOC18009289,0.070358,0.069048,2.753936,3.735594,0.138017,0.267993,3.866709,1.948854
gene-LOC18009290,0.077774,0.314392,0.449278,0.206398,0.118189,0.115051,2.253452,2.362444
gene-LOC18009291,0,0,0,0.074486,0,0,0.074244,0.212385
gene-LOC18009292,3.432405,7.176472,16.397373,12.160341,3.770815,3.552645,6.822929,16.922141
gene-LOC18009293,0,0,11.883983,14.222012,0.062776,0,31.157298,14.494003
gene-LOC18009294,103.783881,107.378503,29.935004,27.042489,152.759076,139.446092,34.994189,34.184685
gene-LOC18009295,21.891548,25.505926,19.888112,20.089738,9.823261,12.268041,31.442643,38.654991
gene-LOC18009296,121.394796,89.759306,105.439907,93.716794,22.348518,30.837816,18.732378,35.468018
gene-LOC18009297,22.47448,24.719826,26.288177,26.542128,24.775558,23.381093,31.754843,34.733011
gene-LOC18009298,14.949357,17.068198,28.671765,23.463825,20.296061,17.884092,30.642644,26.519654
gene-LOC18009299,25.732759,26.717431,49.542774,65.782187,6.50224,8.071311,20.811347,22.941042
gene-LOC18009300,2.352044,2.563284,7.563464,7.311442,1.995342,2.640391,8.667319,10.20011
gene-LOC18009301,54.892345,80.294964,77.807345,71.78529,73.407666,100.358878,77.64205,56.095569
gene-LOC18009302,13.084647,11.708916,14.647768,14.213049,8.220357,10.141848,13.13139,13.47402
gene-LOC18009303,2.814257,2.037821,2.160256,2.31968,0.45122,0.657939,2.463916,1.985191
gene-LOC18009304,10.058327,9.773807,6.115365,5.423605,3.53945,5.084474,2.305681,3.755902
gene-LOC18009305,16.439446,17.991616,33.398157,29.003206,25.796055,21.546679,18.685164,20.331306
gene-LOC18009306,0,0,0,0,0,0,0,0
gene-LOC18009307,65.283581,61.765759,3.962891,4.664631,199.330912,182.009939,113.093743,57.671494
gene-LOC18009308,26.850228,36.794389,10.759211,14.838318,43.620158,41.96659,24.503133,25.556493
gene-LOC18009309,74.807512,58.843024,71.072383,63.107278,38.422471,42.28309,93.071912,68.389847
gene-LOC18009310,195.44969,197.500905,242.979737,259.190828,175.263548,161.251398,259.821975,241.261913
gene-LOC18009311,7.673677,5.003419,1.96465,3.780272,57.628239,67.663687,32.774227,26.790794
gene-LOC18009312,9.85711,10.486863,8.754555,10.765088,8.651958,7.447149,14.945717,14.859369
gene-LOC18009314,165.753112,137.890842,23.166955,24.894035,85.814192,92.678352,8.878073,7.867426
gene-LOC18009315,110.046303,109.341649,117.174458,111.551914,79.259489,84.171461,142.859013,137.520853
gene-LOC18009316,8.584834,9.083573,17.90949,17.913134,6.231593,7.555779,19.785121,19.408102
gene-LOC18009317,0,0,0,0,0,0,0,0
gene-LOC18009318,20.777149,25.64603,45.936164,32.556124,15.484614,16.964613,26.38787,15.486522
gene-LOC18009319,0.405191,0.438159,2.753364,1.158612,0.390729,0,5.27603,3.202459
gene-LOC18009320,28.117915,31.024028,10.839913,8.388222,35.070859,37.188661,10.498751,9.563123
gene-LOC18009321,2.443638,3.079106,15.99183,15.393712,2.210231,1.841382,23.37797,16.845744
gene-LOC18009322,92.600924,95.437069,35.323114,36.730178,104.24329,105.282846,57.199721,63.367252
gene-LOC18009323,33.660106,38.998111,26.284371,17.185503,35.392018,44.67933,3.623987,3.715656
gene-LOC18009324,525.382086,395.091523,182.647794,150.548621,131.309475,175.801166,171.602957,222.070529
gene-LOC18009325,28.934125,21.913083,0,0.038516,15.225274,15.936168,0,0.074097
gene-LOC18009327,12.284208,13.058879,16.264283,18.65555,10.287223,10.603525,21.549792,21.063064
gene-LOC18009328,82.86911,49.15372,26.064544,31.684915,31.789136,46.115184,21.994145,15.91998
gene-LOC18009329,0.606712,1.863306,211.943668,241.567113,0,0.572256,34.281844,20.854891
gene-LOC18009331,0,0,0,0,0,0,0,0
gene-LOC18009334,8.583909,6.311879,2.513519,1.933177,5.779368,5.840421,2.246289,0.809405
gene-LOC18009335,296.178608,299.046153,398.663946,412.237635,215.800007,258.800461,373.435337,422.614142
gene-LOC18009336,9.600419,13.098355,5.689752,6.45248,11.054937,13.33734,17.150195,13.332884
gene-LOC18009337,0.990462,1.461459,9.130168,10.65063,2.237691,2.22733,10.629467,7.98464
gene-LOC18009338,19.091961,16.715446,5.819961,7.479966,16.641015,18.089774,7.823724,7.88972
gene-LOC18009339,0,0,0,0,0,0,0.094857,0
gene-LOC18009340,28.243612,27.160943,6.199934,5.367153,49.541919,44.874684,5.182363,5.604082
gene-LOC18009341,4.150858,2.943629,8.050195,6.077854,1.346865,1.732514,10.534711,9.066996
gene-LOC18009342,40.841134,34.622593,47.18459,46.112047,29.80243,35.501541,57.721183,51.963759
gene-LOC18009343,169.168985,219.366088,59.917499,52.682925,201.771683,184.250829,52.964861,56.082783
gene-LOC18009344,5.77301,5.232912,4.614209,4.531979,6.339322,5.010555,7.66483,4.057437
gene-LOC18009345,25.994602,36.920437,23.444628,21.337598,18.678718,24.748404,26.88974,20.805639
gene-LOC18009346,46.958218,54.337912,83.447823,67.199109,21.721379,23.546951,26.604149,28.269503
gene-LOC18009347,4.470549,6.285164,9.914046,10.793566,3.083084,3.025856,9.028958,7.260837
gene-LOC18009349,0,0,0,0,0,0,0,0.393875
gene-LOC18009350,36.792228,34.190023,45.449868,42.683853,34.489044,33.788907,74.301651,54.684062
gene-LOC18009351,7.335856,5.887219,79.637711,76.132853,11.804211,13.48944,82.001729,103.306741
gene-LOC18009352,11.717045,11.23911,18.839687,19.236454,6.660896,8.256794,17.155729,15.266154
gene-LOC18009353,304.431161,207.492855,67.523365,63.39467,119.142537,137.829348,48.293285,69.707684
gene-LOC18009354,0.215568,1.087324,0.361848,0.2077,0.684875,0.095011,0.103846,0.496869
gene-LOC18009355,5.333411,6.20287,8.600414,9.797759,2.074386,2.845019,17.532294,20.059441
gene-LOC18009356,10.967361,13.779949,21.25092,21.701713,11.0168,11.354017,22.880685,18.969261
gene-LOC18009357,7.305839,10.669473,14.879415,13.456421,10.8001,10.514038,18.444343,10.243885
gene-LOC18009358,0.248159,0,0.218661,0.310099,0.117576,0.28373,0.493774,0.960293
gene-LOC18009359,4.987031,5.652907,7.916534,8.684387,4.871885,5.827194,9.937786,8.62746
gene-LOC18009360,4.548777,3.145807,2.708128,2.496952,3.215273,3.34917,3.206459,3.354818
gene-LOC18009361,0.383457,0.443437,2.005237,2.105601,0.441799,0.427148,0.776329,0.911452
gene-LOC18009362,24.305271,21.17425,19.161885,22.583038,15.402576,17.09745,22.83412,21.056868
gene-LOC18009363,19.91944,20.781901,36.056851,38.390447,20.53092,18.755249,33.013609,31.507659
gene-LOC18009364,4.772732,4.674792,9.941451,12.211852,4.579878,5.822141,16.046944,18.027387
gene-LOC18009365,10.219864,7.965538,8.521097,9.11877,4.948281,4.748738,22.483956,16.782175
gene-LOC18009366,10.66978,15.476087,11.623448,10.965051,12.072816,13.614446,14.979628,13.818069
gene-LOC18009367,0,0,0,0,0,0,0,0
gene-LOC18009368,3.320616,2.756216,3.526944,3.609424,1.991401,2.999425,5.187689,4.699325
gene-LOC18009369,0.806985,1.14695,2.089615,1.097926,0.457773,0.334045,1.939036,0.969368
gene-LOC18009370,0,0,0,0,0,0,0,0
gene-LOC18009371,4.936352,7.357963,2.367287,2.849153,4.0544,4.318863,5.062109,4.828802
gene-LOC18009372,19.00955,21.045489,20.430547,25.5456,39.577538,33.479799,51.879217,42.442232
gene-LOC18009373,17.532148,17.744533,26.739083,25.262674,13.312164,13.296275,35.409141,44.716761
gene-LOC18009374,12.780318,10.815473,4.464987,4.874119,7.313301,8.708939,3.303288,3.853317
gene-LOC18009375,0,0,0.028303,0,0,0,0,0.124213
gene-LOC18009376,6.008283,4.934777,9.442102,8.489513,2.683939,4.345849,4.452535,12.939608
